DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
211310157;05/16/2021 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211301077;10/22/2021 12:00:00 AM;Newton     ;BRANDISH WEAPON                                         
211319567;11/29/2021 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211312219;07/05/2021 12:00:00 AM;Newton     ;VIOLATION OF COURT ORDER                                
211319845;12/04/2021 12:00:00 AM;Newton     ;ATTEMPTED ROBBERY                                       
211308149;04/05/2021 12:00:00 AM;Newton     ;BURGLARY                                                
211311853;06/28/2021 12:00:00 AM;Newton     ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
211313464;07/29/2021 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211320061;12/09/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211308642;04/17/2021 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
211312091;07/02/2021 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
211304793;01/13/2021 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
211314639;08/22/2021 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211310094;05/22/2021 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211316481;09/26/2021 12:00:00 AM;Newton     ;BURGLARY                                                
211307451;03/18/2021 12:00:00 AM;Newton     ;BURGLARY                                                
211306395;02/24/2021 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211311717;06/25/2021 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
211312950;07/19/2021 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221304903;01/17/2022 12:00:00 AM;Newton     ;INDECENT EXPOSURE                                       
211312303;07/06/2021 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - ATTEMPT                      
211305914;02/14/2021 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211306311;02/22/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211305315;01/31/2021 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211314208;08/13/2021 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
211312057;07/02/2021 12:00:00 AM;Newton     ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               
211314806;08/25/2021 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
211318726;11/10/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211306467;02/26/2021 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211307031;03/09/2021 12:00:00 AM;Newton     ;CHILD PORNOGRAPHY                                       
211308078;04/03/2021 12:00:00 AM;Newton     ;VIOLATION OF RESTRAINING ORDER                          
211315234;08/29/2021 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
211307135;03/11/2021 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211312233;07/05/2021 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211310820;06/06/2021 12:00:00 AM;Newton     ;DISTURBING THE PEACE                                    
211305669;02/08/2021 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
211309099;04/30/2021 12:00:00 AM;Newton     ;BURGLARY                                                
211311246;06/15/2021 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211308627;04/17/2021 12:00:00 AM;Newton     ;BRANDISH WEAPON                                         
211300989;09/03/2021 12:00:00 AM;Newton     ;OTHER MISCELLANEOUS CRIME                               
211318718;11/09/2021 12:00:00 AM;Newton     ;THEFT, PERSON                                           
211314529;08/20/2021 12:00:00 AM;Newton     ;VIOLATION OF RESTRAINING ORDER                          
211313544;07/31/2021 12:00:00 AM;Newton     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
231308972;04/10/2023 12:00:00 AM;Newton     ;ORAL COPULATION                                         
211313474;07/29/2021 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211315360;09/05/2021 12:00:00 AM;Newton     ;BATTERY POLICE (SIMPLE)                                 
211310000;05/21/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211320827;12/25/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211312038;07/01/2021 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211304052;01/02/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211320544;12/18/2021 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211310714;06/04/2021 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211317664;10/18/2021 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211306131;02/17/2021 12:00:00 AM;Newton     ;BURGLARY                                                
211301123;11/07/2021 12:00:00 AM;Newton     ;BURGLARY                                                
211310652;06/03/2021 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
211308007;04/01/2021 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
211313082;07/21/2021 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211312039;07/01/2021 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
211311548;06/22/2021 12:00:00 AM;Newton     ;DOCUMENT FORGERY / STOLEN FELONY                        
211321070;12/30/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211314663;08/22/2021 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211308041;04/03/2021 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211319956;12/07/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211309709;05/15/2021 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
211308822;04/22/2021 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211317922;10/23/2021 12:00:00 AM;Newton     ;ATTEMPTED ROBBERY                                       
211311901;06/29/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211313282;07/26/2021 12:00:00 AM;Newton     ;ROBBERY                                                 
211308661;04/17/2021 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
211317605;10/17/2021 12:00:00 AM;Newton     ;BATTERY WITH SEXUAL CONTACT                             
211317085;10/08/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211313545;08/01/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211317868;10/23/2021 12:00:00 AM;Newton     ;VIOLATION OF RESTRAINING ORDER                          
211315526;09/08/2021 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211313831;08/06/2021 12:00:00 AM;Newton     ;BUNCO, PETTY THEFT                                      
211316012;09/17/2021 12:00:00 AM;Newton     ;FAILURE TO YIELD                                        
211310671;05/31/2021 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
211315033;08/29/2021 12:00:00 AM;Newton     ;BRANDISH WEAPON                                         
211311824;06/27/2021 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211319466;11/26/2021 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211305590;02/06/2021 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
211315811;09/13/2021 12:00:00 AM;Newton     ;BURGLARY, ATTEMPTED                                     
211314126;08/12/2021 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211310171;05/24/2021 12:00:00 AM;Newton     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
211308506;04/14/2021 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
211310282;05/27/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211314514;08/19/2021 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211309609;05/12/2021 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211320919;12/27/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211310240;05/26/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211300921;07/24/2021 12:00:00 AM;Newton     ;ATTEMPTED ROBBERY                                       
211314802;08/25/2021 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211308423;04/11/2021 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211313530;07/17/2021 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
211315746;09/12/2021 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
211306261;02/18/2021 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211305351;02/01/2021 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
211312514;07/09/2021 12:00:00 AM;Newton     ;ATTEMPTED ROBBERY                                       
211315331;09/05/2021 12:00:00 AM;Newton     ;ROBBERY                                                 
211316870;10/04/2021 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
211313715;08/04/2021 12:00:00 AM;Newton     ;BURGLARY                                                
211308235;04/08/2021 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
211314875;08/25/2021 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211310632;06/03/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211305065;01/25/2021 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
211313709;08/03/2021 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
211316882;10/04/2021 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
211312099;07/02/2021 12:00:00 AM;Newton     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
211314641;08/19/2021 12:00:00 AM;Newton     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
211316460;09/26/2021 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211306073;02/17/2021 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
211312358;07/07/2021 12:00:00 AM;Newton     ;FAILURE TO YIELD                                        
221304098;01/03/2022 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
221304022;01/01/2022 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211309506;05/10/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211313498;07/30/2021 12:00:00 AM;Newton     ;BRANDISH WEAPON                                         
211307301;03/15/2021 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211319524;11/27/2021 12:00:00 AM;Newton     ;ROBBERY                                                 
211317800;10/22/2021 12:00:00 AM;Newton     ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)
211319552;11/28/2021 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
211305794;02/11/2021 12:00:00 AM;Newton     ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
211312931;07/19/2021 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211305770;02/08/2021 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211307966;04/01/2021 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211317412;10/14/2021 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
211308163;04/05/2021 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211317775;10/21/2021 12:00:00 AM;Newton     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
211318677;11/08/2021 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211319934;12/06/2021 12:00:00 AM;Newton     ;ROBBERY                                                 
211304886;01/21/2021 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211309156;04/30/2021 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211313091;07/22/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211304682;01/15/2021 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
211315145;09/01/2021 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211308919;04/26/2021 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211309257;05/04/2021 12:00:00 AM;Newton     ;FALSE IMPRISONMENT                                      
211309903;05/19/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211304930;01/22/2021 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
211320733;12/23/2021 12:00:00 AM;Newton     ;ROBBERY                                                 
211304805;01/18/2021 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
211318628;11/07/2021 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211307407;03/18/2021 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211304170;01/04/2021 12:00:00 AM;Newton     ;BURGLARY                                                
211316932;10/05/2021 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211313335;07/27/2021 12:00:00 AM;Newton     ;ROBBERY                                                 
211320430;12/12/2021 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
211311938;06/30/2021 12:00:00 AM;Newton     ;ROBBERY                                                 
211310163;05/24/2021 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
211305888;02/13/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211312388;07/07/2021 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211312888;07/17/2021 12:00:00 AM;Newton     ;ATTEMPTED ROBBERY                                       
211309161;05/02/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
211316094;09/18/2021 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
211314853;08/25/2021 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211318208;10/30/2021 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
